"CustomerID","Churn","MonthlyRevenue","MonthlyMinutes","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","PercChangeMinutes","PercChangeRevenues","DroppedCalls","BlockedCalls","UnansweredCalls","CustomerCareCalls","ThreewayCalls","ReceivedCalls","OutboundCalls","InboundCalls","PeakCallsInOut","OffPeakCallsInOut","DroppedBlockedCalls","CallForwardingCalls","CallWaitingCalls","MonthsInService","UniqueSubs","ActiveSubs","ServiceArea","Handsets","HandsetModels","CurrentEquipmentDays","AgeHH1","AgeHH2","ChildrenInHH","HandsetRefurbished","HandsetWebCapable","TruckOwner","RVOwner","Homeownership","BuysViaMailOrder","RespondsToMailOffers","OptOutMailings","NonUSTravel","OwnsComputer","HasCreditCard","RetentionCalls","RetentionOffersAccepted","NewCellphoneUser","NotNewCellphoneUser","ReferralsMadeBySubscriber","IncomeGroup","OwnsMotorcycle","AdjustmentsToCreditRating","HandsetPrice","MadeCallToRetentionTeam","CreditRating","PrizmCode","Occupation","MaritalStatus"
3001670,NA,100.11,1115,75,1.49,45,3.8,-282,-13,6.3,0.7,30.3,0.3,0,358.5,28.7,3,298,55.3,7,0,0,50,2,1,"PHXPHX602",4,4,243,42,40,"Yes","Yes","Yes","Yes","Yes","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,"8","No",2,"30","No","1-Highest","Other","Professional","Yes"
3001694,NA,11.46,184,30,0.25,18,3.9,-52,-6.5,1,1.7,5,0,0,42,14,8,68.7,28,2.7,0,0.3,50,2,2,"STLSTL314",4,3,410,50,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"3","No",0,"10","No","1-Highest","Suburban","Self","No"
3001698,NA,89.01,1658,77,0.5,82,0,-46,-0.2,17,1,83.7,0.3,5,484.1,49,7.3,232,194,18,0,17.3,50,1,1,"PHIPHI215",7,3,702,60,66,"No","No","Yes","No","No","Known","No","Yes","No","No","Yes","Yes",0,0,"Yes","No",0,"5","No",1,"10","No","2-High","Other","Professional","No"
3001734,NA,43.78,290,50,0.5,0,1.6,-46,-1.9,2.3,0,12.3,0,0,84.7,4.3,0,89.7,36.3,2.3,0,2,48,2,1,"SLCSLC801",7,3,430,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"30","No","1-Highest","Other","Other","Unknown"
3001738,NA,49.99,228,50,0,0,0,-122,0,0.3,1,17.3,0,0.3,97.8,5,9.3,37,37,1.3,0,0,52,2,2,"SANSAN210",1,1,1554,0,0,"No","No","No","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"Unknown","No","1-Highest","Suburban","Other","Unknown"
3001742,NA,72.54,886,60,0.25,64,0,-346,-19.3,6.7,4.7,50.7,0,0,232.3,40,12.7,125.3,84.3,11.3,0,3.7,52,1,1,"DALDAL214",4,4,402,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",1,"30","No","6-VeryLow","Suburban","Other","Unknown"
3001778,NA,196.28,2134,100,1.73,473,0,-1528,-96.3,7.7,4.3,41.3,0,0,948.8,177.3,68,605.7,170,12,0,28.3,54,1,1,"NSHNSH615",3,3,280,36,38,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,"5","No",0,"30","No","1-Highest","Town","Professional","Yes"
3001806,NA,55.95,386,50,0,33,0.1,-152,-7.7,6.3,0.3,53.3,0,0.3,48.2,9,0,107.3,12,6.7,0,0,52,2,1,"SEAEVE425",4,4,541,56,44,"No","No","Yes","No","No","Known","No","No","No","Yes","Yes","Yes",0,0,"Yes","No",0,"9","No",0,"80","No","1-Highest","Other","Professional","Yes"
3001822,NA,107.83,709,95,1.24,0,0.9,34,48.4,4,6,74.3,0,0,121.9,17.7,4,196,101.3,10.3,0,0.3,47,3,1,"MINSTP612",10,5,35,0,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"9","No",1,"100","No","3-Good","Town","Other","No"
3001918,NA,60.06,516,50,6.19,9,0,108,-0.1,2.7,15.3,29.7,0.3,0,67.3,18.3,1.3,174.3,36,18,0,1.3,49,1,1,"INDIND317",3,2,423,50,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",1,"7","No",0,"30","No","6-VeryLow","Suburban","Other","Unknown"
3001926,NA,56.28,483,50,0.99,44,0,37,-2.3,6.3,0.7,42,0.7,0,50.3,3.3,0,122.7,21.3,7,0,0.7,51,1,1,"PITHOM412",1,1,1548,0,0,"No","No","No","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"Unknown","No","4-Medium","Suburban","Other","Unknown"
3001958,NA,101.66,1361,95,3.46,0,0,-422,-8.4,22,2.3,44.3,1,0,213.3,58.7,0.3,215,95.3,42.7,0,0.3,51,1,1,"NYCMAN917",18,10,155,32,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"8","No",0,"80","No","4-Medium","Suburban","Crafts","No"
3001994,NA,161.08,1782,160,0.99,0,0,416,-11.1,5.3,10.7,140.7,0.7,0,429.1,90,25,740.3,147.3,16,0,25.3,47,2,1,"SANSAN210",8,6,126,22,24,"Yes","Yes","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,"3","No",1,"60","No","3-Good","Other","Other","Unknown"
3002022,NA,70.52,501,43,0,70,0,22,-20.5,3,2.3,40,0,0,160.8,15.7,0,134,91,5.3,0,2,53,1,1,"MIAWPB561",4,4,92,32,32,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"2","No",0,"80","No","1-Highest","Suburban","Other","Yes"
3002030,NA,72.12,618,43,1.24,53,0,331,23.5,5.7,1,101.7,3.3,8,156.2,8.3,0,116.7,77.3,6.7,0,3.3,53,1,1,"PHIPHI215",8,5,421,34,0,"Yes","Yes","No","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"3","No",1,"10","No","5-Low","Other","Other","Yes"
3002046,NA,117.96,1455,75,0.25,160,0.6,-192,-38.7,11,11.7,35.3,2,0,663,44.7,4,365.7,94.7,22.7,0,15,47,1,1,"NSHNSH615",8,5,103,42,42,"No","Yes","Yes","Yes","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"6","Yes",0,"150","No","3-Good","Town","Other","Yes"
3002098,NA,90.09,1732,75,2.23,105,0.8,10,-5.5,8.3,10.3,76.7,3,0.7,450.4,71.7,6.7,590.7,73.7,18.7,0,12,47,1,1,"DALDAL214",6,4,530,40,0,"Yes","No","Yes","Yes","Yes","Known","Yes","Yes","No","Yes","No","Yes",0,0,"Yes","No",0,"7","No",0,"30","No","1-Highest","Suburban","Professional","Yes"
3002122,NA,77.47,935,85,2.48,0,0,68,0.5,13.3,8.7,45,0,0,212.1,67,35.7,269.3,101.3,22,0,7.7,51,2,2,"MIANDA305",3,3,299,52,0,"No","No","Yes","No","No","Known","No","No","No","No","No","No",0,0,"No","Yes",0,"9","No",0,"30","No","3-Good","Suburban","Other","Yes"
3002150,NA,135.99,2241,80,36.13,53,0,345,13.8,13.7,13.7,96.7,0,2,415.2,117.3,50.7,572.3,125,27.3,0,15.3,53,5,4,"MIAFTL954",4,3,72,44,44,"Yes","No","Yes","No","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","Yes",0,"9","No",0,"80","No","1-Highest","Town","Professional","Yes"
3002162,NA,114.93,996,75,8.66,0,9.7,-231,-37,4,8.7,40.3,1,0,295.4,83,42,316,80,12.7,0,4.3,51,3,3,"SANAUS512",4,3,53,0,0,"No","No","No","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"7","No",9,"200","No","3-Good","Suburban","Other","Unknown"
3002174,NA,104.5,623,75,9.65,0,0,833,-3.3,1,4,6,0.3,0,156.3,8,3.3,94.3,31.7,5,0,4.3,47,1,1,"MIADEL561",8,7,48,32,32,"No","No","Yes","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"200","No","1-Highest","Other","Other","Unknown"
3002238,NA,110.64,2331,80,3.96,343,0,564,-3,44.7,46.7,123.7,0.7,0.7,330.1,106,4.7,743.7,187,91.3,0,41.7,49,1,1,"MIANDA305",9,5,66,50,46,"Yes","Yes","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","Yes",0,"7","No",1,"130","No","1-Highest","Suburban","Professional","Yes"
3002254,NA,36.49,104,45,0.25,0,0,-4,-1.5,2.3,0,14.7,2,0,6.2,12,2.7,32.3,14,2.3,0,0,49,1,1,"NNYROC716",3,3,455,44,38,"No","No","Yes","Yes","No","Known","Yes","Yes","No","Yes","No","Yes",0,0,"Yes","No",1,"9","No",1,"10","No","4-Medium","Suburban","Crafts","Yes"
3002298,NA,63.38,885,66,0.25,27,0,-473,-11.8,15.7,20,67,0.3,0,292,36,15.7,330.7,92.7,36,0,7,51,3,1,"MIANDA305",5,4,68,56,48,"Yes","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,"7","No",1,"30","No","3-Good","Suburban","Other","Yes"
3002314,NA,31.26,164,30,0.99,0,0,38,0.7,3.7,0,7.7,0,0,10.1,8.7,0,60.7,23,3.7,0,0.7,47,2,2,"PHIARD610",1,1,1425,52,48,"No","No","No","No","No","Known","Yes","Yes","Yes","No","No","Yes",0,0,"No","Yes",0,"9","No",0,"Unknown","No","1-Highest","Suburban","Other","Yes"
3002318,NA,51.37,449,50,0,7,0.5,86,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,1,"OMAGRN515",3,3,434,48,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","Yes",0,"3","No",0,"30","No","1-Highest","Town","Professional","No"
3002342,NA,111.14,1310,85,4.21,115,0,214,47.3,4.3,8,42.3,0,0.3,470.1,86.7,16,309.3,79.3,12.3,0,10.7,49,1,1,"KCYKCK913",8,5,275,54,0,"No","Yes","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,"9","No",0,"80","No","1-Highest","Suburban","Other","No"
3002354,NA,111.13,1544,58,4.46,290,0,93,-9.8,27.3,9,127.7,2.7,2,353.7,72,64.7,227.7,310.3,36.3,0,16,49,1,1,"SANMCA210",11,7,118,56,48,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,"4","No",2,"150","No","4-Medium","Rural","Other","Yes"
3002386,NA,80.99,1055,75,0.74,0,0,53,-3,5.7,6,25.3,0,0,274.5,71,25.7,263,89,11.7,0,8.3,47,2,2,"STLSTL314",2,2,1133,46,50,"No","No","No","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,"7","No",0,"30","No","1-Highest","Other","Self","Yes"
3002394,NA,29.99,165,30,0,0,0,49,0,1.7,2,5.7,0,0,44.9,0,0,43.7,19,3.7,0,0.3,49,1,1,"MIANDA305",5,3,523,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"10","No","4-Medium","Suburban","Other","Unknown"
3002406,NA,40.08,213,32,0,4,0,-22,-1.4,1,1.7,7,0,0,25.8,18.3,3.7,48.3,61,2.7,0,2,49,2,2,"DALDAL214",1,1,1485,48,46,"Yes","No","No","Yes","Yes","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,"8","No",0,"Unknown","No","1-Highest","Suburban","Other","Yes"
3002434,NA,53.76,860,60,0.25,12,0,17,-3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,1,"KCYWIC316",5,4,163,34,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"7","No",0,"10","No","1-Highest","Suburban","Other","No"
3002442,NA,43.23,156,30,0,26,5.8,36,8.9,0,1,7.7,0,0,12.8,0,0,27.7,15.3,1,0,0.3,49,1,1,"INDIND317",2,2,81,NA,NA,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"30","No","6-VeryLow","Other","Other","Unknown"
3002478,NA,138.97,695,50,0.5,73,2.1,197,84.1,8.3,2.3,7.7,0,0,165.1,27,2,139.3,21,10.7,0,1.7,49,1,1,"MIANDA305",3,3,125,42,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"9","No",0,"130","No","1-Highest","Suburban","Other","Yes"
3002482,NA,43.63,320,32,0.25,42,0,16,0.4,3.3,2,23.7,0.3,0,77.4,15,15,90.7,31.7,5.3,0,1,47,2,2,"NOLKEN504",5,3,111,32,30,"No","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,"6","No",0,"130","No","1-Highest","Suburban","Other","Yes"
3002486,NA,129.45,1229,75,1.49,0,0.4,126,-52.1,7,1,197.7,0,0,485.7,68.7,76.7,332,54.7,8,0,0.3,53,6,5,"PHXPHX602",9,4,204,52,48,"Yes","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,"3","No",0,"100","No","1-Highest","Other","Other","Yes"
3002530,NA,60.53,0,60,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,3,"DALDAL214",2,2,721,NA,NA,"No","No","No","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",1,"30","No","1-Highest","Other","Other","Unknown"
3002550,NA,122.72,1795,75,15.35,62,0,-193,-19.9,13,14.3,72.3,1.3,0,436.9,150.3,25.7,435.7,154.7,27.3,0,11.3,47,1,1,"MIAFTL954",6,3,134,26,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"7","No",3,"150","No","1-Highest","Other","Other","Unknown"
3002566,NA,253.4,2356,75,1.49,504,0,-436,177,7.3,13.3,72,0,0,386.1,72.7,7.7,700.3,117,20.7,0,19.7,47,1,1,"BIRBIR205",2,2,323,38,40,"Yes","Yes","No","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,"6","No",0,"30","No","3-Good","Suburban","Other","Yes"
3002578,NA,118.23,848,71,1.49,181,0,57,3.6,9.3,0.3,39.3,0.3,0,442.4,41.3,6.3,154.3,58.7,9.7,0,2.3,51,1,1,"PHXPHX602",2,2,199,34,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"8","No",0,"30","No","4-Medium","Suburban","Other","Yes"
3002590,NA,83.09,1712,45,2.23,258,0,-214,8.4,19,24,158,0,0,559.3,176.3,105,525.7,285.3,43,6.3,11.7,47,3,3,"MIANDA305",5,4,109,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",1,"130","No","1-Highest","Other","Other","Unknown"
3002594,NA,30.27,221,30,0,0,0,15,-0.3,5,4.7,16,3,0,33.2,10,0,44.3,45.7,9.7,0,0,47,1,1,"SLCSLC801",3,3,578,26,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","Yes",1,"6","No",0,"30","No","1-Highest","Other","Professional","No"
3002622,NA,37.27,329,31,0,10,0,463,50.1,2.3,0,21.7,1.7,0,47.2,8,6.3,40.3,44,2.3,0,0,47,4,1,"NYCQUE917",9,6,234,28,24,"No","No","Yes","No","No","Known","No","No","No","No","No","No",0,0,"Yes","No",0,"1","No",0,"80","No","1-Highest","Other","Other","Unknown"
3002626,NA,94.43,728,85,0.74,0,0,25,-6.4,3.7,1.3,13.7,0,0,169.8,48.7,15.7,139.3,63.3,5,0,1.3,47,1,1,"KCYKCK913",3,3,251,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"30","No","1-Highest","Suburban","Other","Unknown"
3002690,NA,37.94,124,30,0.25,19,0,-20,-7.9,0,0,3.3,0,0,25.1,1.7,0,28,17.7,0,0,0,53,1,1,"INDIND317",1,1,1586,42,40,"Yes","No","No","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,"7","No",0,"Unknown","No","1-Highest","Suburban","Professional","Yes"
3002726,NA,30.5,44,30,0.5,0,0,-15,-0.5,1.3,0,1.7,0,0,0,2,0,12,3.3,1.3,0,0,53,1,1,"DALDAL214",3,2,512,0,0,"No","No","No","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"30","No","1-Highest","Suburban","Other","Unknown"
3002746,NA,65.62,322,50,0.25,2,0,-118,-13.6,12.7,2.7,19.7,0,0,43.6,8,1,93.3,26,15.3,0,0.7,49,2,1,"DETTOL419",11,5,97,46,42,"Yes","Yes","Yes","Yes","No","Known","Yes","Yes","No","No","No","No",0,0,"Yes","No",0,"7","No",0,"100","No","1-Highest","Suburban","Crafts","Yes"
3002750,NA,106.65,1094,50,1.49,454,0,-120,13.1,8.7,0,44.3,0,0,360.6,68.7,27,338.7,62.3,8.7,0,5,53,2,2,"PHIJEN215",3,3,377,50,52,"No","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"9","No",0,"150","No","1-Highest","Suburban","Crafts","Yes"
3002790,NA,17.49,9,17,0,1,0,12,1.5,0.3,0,0.7,0,0,0,0,0,5,1.3,0.3,0,0,51,1,1,"MINSTP612",1,1,1523,62,58,"Yes","No","No","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,"7","No",0,"Unknown","No","1-Highest","Suburban","Other","Yes"
3002798,NA,54.97,464,50,0.25,14,0,-124,-5,3,0,27.7,0,0.7,60.9,6.7,0,95,39.3,3,0,0,47,1,1,"SEABLV425",5,4,500,38,36,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,"9","No",1,"150","No","1-Highest","Other","Other","Yes"
3002810,NA,194.57,1268,60,0.5,416,0,608,124.8,3.3,5,80.3,0.3,0.7,224.8,33.3,41.7,240.3,111,8.3,0,3.7,51,1,1,"DALFTW817",4,3,335,34,34,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"3","No",1,"30","No","4-Medium","Rural","Other","Yes"
3002822,NA,208.59,1346,50,1.24,515,0.3,-374,-106.6,4.7,5.3,69,0,0.3,394.7,48.7,8,289,76.7,10,0,5.7,46,1,1,"INDIND317",2,2,308,56,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"30","No","1-Highest","Suburban","Other","No"
3002838,NA,49.54,150,30,0,15,0,-6,-11.1,5.7,0,9.7,1.3,0.3,39.5,16.7,3,34.7,30,5.7,0,0,46,3,2,"PHXPHX602",4,3,130,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"10","No","6-VeryLow","Other","Other","Unknown"
3002842,NA,59.99,63,60,0,0,0,-1,0,1,0.7,13,1,0,4.9,4.7,0.7,19.7,10.3,1.7,0,0.3,49,3,3,"DALFTW817",1,1,1476,50,46,"Yes","No","No","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,"6","No",2,"Unknown","No","5-Low","Suburban","Other","Yes"
3002898,NA,48.62,713,45,0,0,3.6,125,-3.6,6.7,1,59.3,1,0,146.6,41.7,9.3,241.3,85.3,7.7,0,1,50,2,2,"NNYBUF716",7,5,121,52,40,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"6","Yes",2,"10","No","1-Highest","Town","Other","Unknown"
3002902,NA,137.29,1139,103,2.72,66,0.6,847,-30.4,6.7,10.3,38,1.7,0.3,316.9,32.3,8.7,159.7,94.3,17,0,1,46,3,2,"MIAFTL954",7,4,93,30,32,"No","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,"6","No",0,"30","No","3-Good","Other","Other","Yes"
3002914,NA,82.83,875,85,0.74,0,7.1,-319,-6.8,5,6.7,27.3,1.3,0,228.4,50.7,6,241.7,61.3,11.7,0,2.3,48,1,1,"KCYKCK913",7,5,77,36,32,"No","No","Yes","No","No","Known","Yes","Yes","No","Yes","No","Yes",0,0,"Yes","No",0,"6","No",0,"10","No","1-Highest","Suburban","Professional","Yes"
3002954,NA,58.27,390,55,0,0,0,-36,-2.7,12,9,51,0,0,163.8,3.7,9,103.3,55.7,21,0,0.3,50,1,1,"MIAMIA305",2,2,417,54,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,"6","No",0,"30","No","1-Highest","Suburban","Other","Unknown"
3002982,NA,136.7,2082,100,7.42,24,10.6,-168,23.7,3.7,5,92,0.7,0,708.8,62.7,22.3,390,144.7,8.7,0,11.7,52,2,1,"INDIND317",22,9,134,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"80","No","3-Good","Other","Other","Unknown"
3003010,NA,86.98,1076,75,0.99,0,0,-132,-11.1,11.3,2,121.7,0,2.3,322.7,34.3,13.3,442,212,13.3,0,0.3,48,2,1,"SEASEA206",13,5,80,38,32,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",1,1,"No","Yes",0,"6","No",0,"30","Yes","1-Highest","Other","Other","Yes"
3003026,NA,29.58,147,35,0,10,0,-91,6.4,1.3,0,7,0,0,8.6,3.3,1.3,15.3,9.7,1.3,0,0,50,2,2,"NYCQUE917",3,3,365,58,50,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,"6","No",0,"10","No","1-Highest","Other","Other","Yes"
3003034,NA,50,62,50,0,0,0,-62,0,0,0,1.7,0,0,0,0.7,0,3.7,4,0,0,0,52,1,1,"OMAOMA402",3,3,530,66,64,"No","Yes","Yes","Yes","Yes","Known","Yes","Yes","Yes","No","No","Yes",0,0,"No","Yes",0,"7","No",0,"30","No","1-Highest","Suburban","Other","Yes"
3003098,NA,152.06,836,57,1.24,244,1.2,1134,238.9,21.3,0.7,29.7,0.3,0,105.1,33.7,0,106.3,58.7,22,0,2.7,48,1,1,"SEAPOR503",7,3,100,44,46,"No","Yes","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,"5","No",0,"10","No","1-Highest","Suburban","Other","Yes"
3003110,NA,81.25,727,67,13.12,28,1.1,147,13.6,5.7,9.7,95.3,0,0,103.9,35.7,5.7,183.3,46.7,15.7,0,2,48,3,2,"MIAMIA305",7,6,41,50,50,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"9","No",2,"200","No","1-Highest","Suburban","Professional","Yes"
3003130,NA,149.39,1302,75,5.2,1,23,-246,-35.1,6,0,31,0,0.7,490.7,35.7,2.7,154,127.3,6,0,1.3,50,1,1,"SEASEA206",4,4,378,36,26,"No","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"3","No",0,"10","No","1-Highest","Suburban","Other","No"
3003138,NA,30.99,42,30,0.99,0,0,14,0,1.3,0.7,13,0,0,1.7,4.7,0,13.3,6,2,0,0,52,1,1,"PHIARD610",2,2,727,0,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"3","No",1,"30","No","4-Medium","Other","Other","No"
3003142,NA,77.11,457,32,0.74,102,0,-12,12.4,3.7,17.7,17,0,0,110.8,12,8,141,24.3,21.3,0,1.3,52,2,2,"MIAHWD954",2,2,570,36,38,"No","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","Yes",0,"6","No",0,"30","No","1-Highest","Suburban","Professional","Yes"
3003198,NA,35.27,113,38,0.25,16,1.1,21,-5.3,2.7,0,12.7,0.7,0,16.5,2,0,22,16.3,2.7,0,0,48,2,1,"DENDEN303",2,2,328,46,46,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"5","No",0,"30","No","1-Highest","Other","Professional","Yes"
3003214,NA,40.29,95,39,0.25,1,0,0,2.7,1.7,0,0.3,0,0,9,13.3,0,38.3,4.3,1.7,0,0,52,2,2,"NYCMAN917",4,3,461,36,40,"No","No","Yes","No","No","Unknown","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,"1","No",0,"30","No","3-Good","Other","Other","No"
3003230,NA,24.9,13,25,0,0,0,14,0,0.3,0,1.3,0,0,0.7,2,0,10,0.3,0.3,0,0,50,1,1,"KCYKCM816",1,1,1505,58,0,"No","No","No","Yes","No","Unknown","Yes","Yes","No","No","No","No",0,0,"Yes","No",0,"7","No",0,"Unknown","No","1-Highest","Other","Retired","No"
3003250,NA,43.21,183,25,0,49,0,55,14,0.3,1.7,9.7,0,0,58.5,12,12.7,59.7,17,2,0,0,52,2,2,"MIAMIA305",4,3,416,34,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"3","No",0,"30","No","4-Medium","Other","Other","No"
3003266,NA,311.63,1652,302,0,0,2.2,303,-4.7,16.7,7.7,53.7,0,0,466.8,130.7,44,332.3,195.3,24.3,0,10,46,3,3,"KCYKCK913",8,4,514,32,30,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,"8","No",0,"150","No","1-Highest","Town","Other","Unknown"
3003270,NA,10,2,10,0,0,0,-2,0,0,0,1,0,0,0.5,0,0,1.7,0.3,0,0,0,50,3,1,"DALDAL214",1,1,1503,68,66,"No","No","No","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","Yes",0,"4","No",0,"Unknown","No","1-Highest","Suburban","Other","No"
3003282,NA,107.42,732,70,0,30,3.3,-360,-23,10,5,14,0,0.3,165.4,55.7,2.7,108.7,44.3,15,0,0.3,50,1,1,"MIADEL561",7,5,13,54,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"9","No",0,"150","No","1-Highest","Suburban","Other","No"
3003290,NA,58.82,1927,85,0,10,0.1,217,-48.8,21,1.7,17.7,5.3,0,817.4,159.7,13.3,325.3,250.7,22.7,0,14.3,48,3,1,"DENDEN303",6,4,400,46,46,"No","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","No","Yes",1,1,"No","Yes",0,"8","No",1,"130","Yes","1-Highest","Suburban","Other","Yes"
3003294,NA,139.91,932,133,0.99,0,0,-112,-60.7,18.3,15,73.3,4.3,1.3,222.5,119,22.7,368.3,119.3,33.3,0,10,50,4,4,"MIAFTL954",10,6,296,54,50,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"30","No","1-Highest","Suburban","Professional","Unknown"
3003310,NA,75.57,444,40,0.99,86,0,-7,-33.6,1.3,3.7,33.3,0,0,141.1,18,1,63,59,5,0,3,50,1,1,"INDIND317",2,2,461,42,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",0,"4","No",0,"30","No","5-Low","Other","Other","Unknown"
3003338,NA,138.82,1395,70,0.25,90,0,233,130.3,9.3,4.7,46.3,2.7,0,322.4,65.3,2.3,127.3,215,14,0,5,52,1,1,"MIANDA305",4,4,157,28,0,"No","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"7","No",0,"130","No","3-Good","Suburban","Other","No"
